review,rating,author,date,url
I’ve had a really good experience shopping on Myntra. The products usually look just like they do in the pictures,5.0,A Google user,2026-08-20 07:53:13,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0632ddd7-7a92-4d77-ba44-32d1fe1bea54
"In my myntra app , doesn't show spin option to get myntra cash.Please solve this problem!",3.0,A Google user,2026-08-20 07:40:07,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a88eccbd-4824-426b-837f-edc51a24cbed
great shopping experience,5.0,A Google user,2026-08-20 07:33:17,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e901aa6b-7e6d-4855-ad6e-439a7c0692d3
purchasing experience with myntra is nice,5.0,A Google user,2026-08-20 07:10:37,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=05e69414-d247-40f2-83ce-19f5bcede717
best but price high,5.0,A Google user,2026-08-20 07:09:21,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=5b803897-4565-4cb6-9fcc-dd4ddae98192
awesome discount,5.0,A Google user,2026-08-20 07:06:24,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f3394f69-fa31-4c1d-b2e4-7ef3de12e33e
"Zero star option isn't available, delivery attempt was never made and got that delivery attempt failed message. Raised an issue but always bot replies and when called no one picks the call. delivery agent number given but always got declined. Never order from this app they only give fake hopes for early delivery . Worst app ever",1.0,A Google user,2026-08-20 06:54:20,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=38c9bdb7-c975-4520-bfdb-8c2c2d4771e1
awesome app and we get instant delivery on time. quality also good.,5.0,A Google user,2026-08-20 06:46:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c09d4fe2-d223-422c-96f6-7bf8561a3ede
love the app,5.0,A Google user,2026-08-20 06:38:51,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4cb1601e-52d0-4f05-bb41-2b82c11d44a1
most trusted app,5.0,A Google user,2026-08-20 06:38:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a30e70d3-ee2b-4b27-9afa-583bb9064c70
Best product ever....,5.0,A Google user,2026-08-20 06:37:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=004030d7-c43b-4568-8b83-9859a9c6bde0
very much better clothes and cloths fabric in minimum price,5.0,A Google user,2026-08-20 06:34:44,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a446f308-9f17-4dee-a360-6ddc68f13395
deliver as it shows in the app,5.0,A Google user,2026-08-20 05:58:28,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e7fce6a3-873b-45a2-a0b5-f6ba98317e8d
very good service,5.0,A Google user,2026-08-20 05:53:33,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=01652300-0422-4c54-a3d7-681375078314
Fantastic shopping app,5.0,A Google user,2026-08-20 04:25:13,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8b89cea1-c9ba-48f5-959a-bef1986c2b1f
best app to shop...,5.0,A Google user,2026-08-20 03:31:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=54ae5bc0-b862-4978-90e2-4b61f4650cf3
myntra is best online purchase platform it's a very good site and many offers and discounts provided by myntra .,5.0,A Google user,2026-08-20 02:30:57,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=fa9862cf-0d20-42fa-8348-4b3c30d58455
I was thinking the product will not be good but after using product from myntra i don't think so my money were wasted,5.0,A Google user,2026-08-20 02:12:15,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=67781d72-cb70-420f-aa5e-1044869c6d43
best plateform to buy all products,5.0,A Google user,2026-08-20 02:09:51,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=313f719b-76ff-4d33-a462-50c1e13ad1bb
"Satisfying experience..... Had a really good experience shopping from Myntra. The products were genuine, well-packed, and delivered on time. The overall shopping experience was smooth and hassle free, with plenty of options to choose from. Definitely a reliable platform for online shopping!",5.0,A Google user,2026-08-20 01:48:43,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=99b3adaa-47a5-4966-b5d6-fad8e7955730
very good online app,5.0,A Google user,2026-08-20 01:37:07,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b8835e94-fe31-4230-90b4-ad3e985bfb32
we always receive good quality products by myntra and always receive on time,5.0,A Google user,2026-08-20 01:24:57,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=cbe6adaf-4871-4103-975b-c49d1ca68cb0
best for new collection,5.0,A Google user,2026-08-20 01:21:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c2d5bd8d-cca3-4510-9151-a2e0cec299ed
horrible...... once it was a great app /website for shopping now it became one of the worst than worst .... delivery is always delayed that too weeks from the actual date of delivery or delivery is cancelled automatically.... horrible service..not recommended.,1.0,A Google user,2026-08-20 01:07:44,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3eeef85a-683f-4a7d-bbfa-54f164a0db28
"I found myntra OG , here , can get original products of almost 90 % of the brands",5.0,A Google user,2026-08-20 01:07:43,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=227754c1-6248-4d60-b435-2af9d0a4a48c
good app,5.0,A Google user,2026-08-20 01:06:47,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ac7b85ab-2431-4a77-aa0a-37ba99c06c1d
superb app best quality and affordable,5.0,A Google user,2026-08-20 01:04:28,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e8f97f7e-7979-4a3e-9045-e37e21ace29b
my account why deactivated iam not login by last two days please clarify problem myntra team,2.0,A Google user,2026-08-20 01:01:21,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b5c66939-8425-4f71-ba8a-3fc61b44b9e9
I have ordered 3 items till now and all of that are same as I ordered. good experience so far,5.0,A Google user,2026-08-20 00:55:32,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3bc352a3-3a76-45f1-93a8-f805386556ef
good app,5.0,A Google user,2026-08-20 00:50:07,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=bd175d53-37c8-4ee9-b3db-fc7c308bb42d
Best Plateform for shopping,5.0,A Google user,2026-08-20 00:38:28,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f2da281c-72b4-46fc-91a3-55c86c0962f0
Fake working in myntra case,1.0,A Google user,2026-08-20 00:31:58,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7d65c676-3764-4d7d-8526-457d3d8a9b92
one stop solution for your life needs,5.0,A Google user,2026-08-20 00:19:50,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b5bcbfc0-a5f1-4a26-8d50-aad34726d8ba
good quality and better to shoping,4.0,A Google user,2026-08-20 00:04:38,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=14e82bca-7686-4198-9533-767d7103b2bd
excellent product with offers,5.0,A Google user,2026-08-19 23:57:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2aab05ff-5804-4ef1-b2dd-24e6d6a76cab
"Has great quality of clothes and Great collection, love it",5.0,A Google user,2026-08-19 23:51:21,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=13e42e52-ddc7-4ef0-9cce-09256f58ac28
"myntra product quality original A1,and paking just wow",5.0,A Google user,2026-08-19 23:45:38,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=92973e72-8d1b-4677-9e4d-48034c428815
Very easy to use and quality of the product is very good,5.0,A Google user,2026-08-19 23:39:19,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=5973ede2-38dc-4d6f-ac9b-d1f6977c42d0
Good App that sells genuine products Very good UI,5.0,A Google user,2026-08-19 23:32:09,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=701a5197-6933-489b-91e9-9d7bdb3f7dce
this is a good app i like it very very much.. i all time use this app for purchase purpose.,5.0,A Google user,2026-08-19 23:26:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7f429698-5636-46d1-8ad4-1d9aa00820ac
I've used the app it's very great best one,5.0,A Google user,2026-08-19 23:24:47,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=233da6ec-3ae0-4505-88b2-9aa7e8761059
worst app ever the order gets cancelled after waiting for long time without any prior information about cancelled product and the refund money used to get in account after several days,1.0,A Google user,2026-08-19 23:23:10,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c2c3aba9-c159-4ef9-bd0a-2e39405943ef
worst app . no customer service,1.0,A Google user,2026-08-19 23:21:34,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=21fa8d22-ebc4-423f-90cd-d7d32a08da4c
it's too smooth,5.0,A Google user,2026-08-19 23:01:36,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b327584d-31b0-48fb-8677-13d3a6f19b23
Good experience,5.0,A Google user,2026-08-19 22:55:25,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=97de2371-e82b-4b00-9397-488279ae9df2
"Very disappointing customer support experience with Myntra. I’ve been trying to get a resolution for my issue, but the chat support keeps giving irrelevant AI-generated responses and doesn’t actually address the problem. The chat even ends on its own without providing any resolution. When I request a callback, an AI answers the call as well, leaving me with no proper assistance or solution. What kind of customer support is this when there’s no actual human support and no resolution?",1.0,A Google user,2026-08-19 22:45:29,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=da8d9cf7-1157-4358-b27b-2609fc8ee45e
great app and have good delivery service,5.0,A Google user,2026-08-19 22:38:27,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=fff0bd2c-e959-44ef-bfaf-b671623e0e75
Neet to improve many things special customers support system,2.0,A Google user,2026-08-19 22:31:37,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=94d28282-d6bb-4508-9ad0-f932432aef21
very good products,5.0,A Google user,2026-08-19 22:31:11,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7326c319-d89b-45da-b0e6-f992864d6ba3
gud app easy to use,5.0,A Google user,2026-08-19 22:16:38,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1668c6fe-2d8c-4a75-a94f-7d1a43c2d8c9
Fantastic Experience..customer friendly..,5.0,A Google user,2026-08-19 22:09:20,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c6105794-28e6-438a-8283-a05dffe18b3c
this app was very nice deliever product in less time good offers,5.0,A Google user,2026-08-19 22:07:10,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=05e6dc8a-9072-41de-ad28-bf7ee69f7b06
wonderful experience,5.0,A Google user,2026-08-19 22:04:09,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c73fbe53-5655-45ab-9c1c-f8eb49b9645f
"Good for shopping ... but at times prices are too high, return policy is good",5.0,A Google user,2026-08-19 21:57:38,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=26a08f13-7c24-4fc5-a067-b482251aece4
good for clothes,5.0,A Google user,2026-08-19 21:56:47,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6ff5565f-93e0-4344-8eda-b9a58eae5c0b
"worst delivery service and worst customer care service , I never recommend anyone to purchase from myntra. I order a HRX T-shirt whose delivery date was 8th august and I m writing this review on 19th august after 11 days, I contacted each and every day to the customer support after promised delivery date but I got zero support for my order, every single day they said wait for 24 hrs, you'll get your order. I got so much frustrated so cancelled my order.",1.0,A Google user,2026-08-19 21:55:57,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=edb4e285-2234-412c-9e51-9feb71667d3c
one of the best shopping apps i have ever used. easy to return or exchange if you have any issue . product quality is top notch.,5.0,A Google user,2026-08-19 21:55:07,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c18951a9-2adc-4d1b-97ed-76163a9a4e6c
lovely and adorable application,5.0,A Google user,2026-08-19 21:48:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7254eea0-8981-4925-8b1a-0f14bb336eaf
"Crazy good app for quality shopping.. Love their collection and quality choices.. I got a shirt, a jeans, pair of shoes and a wallet from here and trust me guys it's very very great quality..",5.0,A Google user,2026-08-19 21:43:25,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1669a0a3-0f03-4f3c-b27d-12101b997f02
delivery delayed for two weeks and cancelled the order without giving a reason and customer support is the same. everyone with automated response.,1.0,A Google user,2026-08-19 21:42:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=66be5e42-725a-40d3-ab9c-f5567d8047c7
best shopping app,5.0,A Google user,2026-08-19 21:35:12,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ac449ec9-ff5a-4a9f-b821-28ad53d3933f
"why do they have all these mnow and express delivery systems, if they cannot adhere to the specified delivery times. Honestly, they cannot guarantee the delivery times, it's just false advertising.",1.0,A Google user,2026-08-19 21:33:08,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ad10a9aa-0ec1-410e-aa81-c07bb17d53d2
Very worst experience ever. They can't deliver products within their given timeline and this happened in Delhi. If they can't deliver products in cities like Delhi then guess the standard of this app.,1.0,A Google user,2026-08-19 21:32:45,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1edec2f1-df6e-4a16-9c34-af0f33331c1f
Best Online Delivery Application,5.0,A Google user,2026-08-19 21:29:12,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=19d3e590-65b4-4921-a387-6066cbc1d8ef
nice shopping platform,5.0,A Google user,2026-08-19 21:27:30,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=fb217e8c-0057-444b-9d97-d389b4429ad5
I purchased two earrings n both r beautiful like in pic.too happy.thanx,5.0,A Google user,2026-08-19 21:27:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6df6c0ea-fa2d-48ff-a50c-baba54a19926
"I ordered so many things so many times, but I didn’t receive anything. Ekart is Myntra’s delivery partner, and the Ekart service operating in Pala, Kottayam district, Kerala, simply does not deliver my orders. I tried so many times, and once I even went and collected the parcel myself, but I can’t keep doing that every time. So I decided to uninstall Myntra and get rid of all this stress. Now I can save my time and have some peace of mind instead.",1.0,A Google user,2026-08-19 21:24:46,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b9e22ba7-af76-4c9a-8dbc-e146b7ff9f65
best of purches,5.0,A Google user,2026-08-19 21:22:46,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3f52f837-a3f4-4381-ae7a-a28e184212f8
"These people don't deliver on time, and they treat you like a lot of people. They give you their own time and still don't deliver on time.",1.0,A Google user,2026-08-19 21:22:17,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3ce98b31-fd0a-45d1-8b00-199f0dc34ddb
Very nice product in this app,5.0,A Google user,2026-08-19 21:21:53,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c0e4d68c-7a0e-4d3d-a941-d713852d6582
worst delivery experience I had faced,1.0,A Google user,2026-08-19 21:18:15,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=eadd9b1d-e17e-4134-9931-2c83f93b687b
great products...,5.0,A Google user,2026-08-19 21:15:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=89f2fc6a-60a5-4fcd-b970-75ad432b5523
"The product of this application is trustworthy, Flipkart and Amazon fail in front of it, Mantra is the best.good",5.0,A Google user,2026-08-19 21:12:22,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7032b9f6-810f-4d9e-8ed2-2a30912240c5
it's a very nice app just wow offers frequently coming in the app and the products are also genuine loved it,5.0,A Google user,2026-08-19 21:09:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d372ec71-46a0-4467-a5ab-c38683f084f0
Better than many.,5.0,A Google user,2026-08-19 21:08:57,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3bde7bf1-6c10-4d03-aea8-7674ef71a6c0
experience is good,5.0,A Google user,2026-08-19 21:04:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ac1be673-c336-4c72-8373-3192e1dd92f9
Good Experience,5.0,A Google user,2026-08-19 21:03:28,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d1dac165-fa5d-4d68-bb58-db18f4e8f29b
"Products on Myntra are always amazing and of genuine quality, if myntra is selling something then I am assured that it will be a quality material. Services of myntra and policies are matchless in the market. at last...I will say..Leave all, join Myntra.",5.0,A Google user,2026-08-19 21:03:12,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=82abccde-8466-4d04-8a24-b1c199257b32
Very useful app,5.0,A Google user,2026-08-19 21:01:13,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=14457992-8d9c-466b-8575-779f36187ef8
it's a good app for online shopping,4.0,A Google user,2026-08-19 21:00:47,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1b6191df-5947-4030-8703-b96396365e2b
"1-star experience. I contacted Myntra customer support TWICE about the same issue. The belt I wanted repeatedly showed as non-deliverable to my PIN code in the morning, then suddenly became deliverable in the evening—only for it to go out of stock. I had also previously ordered a belt that took so long to arrive that I had to cancel it, yet Myntra blamed the cancellation on me. Even now, the same belt is showing as deliverable again. Extremely frustrating and poor service.",1.0,A Google user,2026-08-19 20:54:08,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4325ff77-60dd-4407-a5c3-26e740ec39cb
this platform good for fashion.i recently ordered bootcut cut jeans pant by roadster brand. so it delivered within 4days .there is a fastest delivery and interface is also good and convenient.mainly customer support is good they respond within 24 hours,5.0,A Google user,2026-08-19 20:50:41,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=cc991b19-1b4b-43fd-8625-63e76d78f4cb
this application has very very good app product is original and good quality service is very fast,5.0,A Google user,2026-08-19 20:50:02,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ea702727-2c2f-4be0-b1fc-a3cb4070a5a0
good app with best quality,5.0,A Google user,2026-08-19 20:49:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=eed824f7-2aa5-4427-98b7-a237a211a287
true app for shopping,5.0,A Google user,2026-08-19 20:46:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e5c9ab8f-3906-41ce-9804-33446934949e
good experience,5.0,A Google user,2026-08-19 20:45:45,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b9ee6813-639e-4c58-8434-4943ae72ecf1
affordable price and very nice kajal,5.0,A Google user,2026-08-19 20:42:18,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ef8078ea-6401-453f-879d-4208709b084e
good and the cloth quality was excellent,5.0,A Google user,2026-08-19 20:37:02,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=991b15b1-3c03-4b80-8b1f-3eb4d5f68d5c
"It is a great shopping app with a wide variety of cloth footwear , and accessories .... The app is easy to use and the product are usually of good quality I am with my shopping experience on Myntra",5.0,A Google user,2026-08-19 20:26:16,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6227a5fb-a031-4bf4-be5a-70c44ae671b7
This app is very nice and easy to shop and has easy returns.,5.0,A Google user,2026-08-19 20:22:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=668ce049-c399-44ee-a6c9-0f2d9517886a
good customer service and products,5.0,A Google user,2026-08-19 20:20:23,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2651b712-3ddb-439e-82b2-7e41612a9d47
"The products are excellent.Love the quality,trends going on",5.0,A Google user,2026-08-19 20:19:11,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d5cd90b2-afd1-45e3-ab09-1d17469af1dd
best products,5.0,A Google user,2026-08-19 20:10:59,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3ade23db-b568-4c2c-a76d-6949565f3646
good experience,5.0,A Google user,2026-08-19 20:08:20,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=e885c858-07ad-41cd-a1b1-162ae81f31a9
worst shopping app.,1.0,A Google user,2026-08-19 20:07:43,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=36371a06-2302-450c-bd34-a24002e3733b
good app and items,5.0,A Google user,2026-08-19 20:07:39,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=6c72e6d3-3eea-49e6-b31e-f96fb3bda94e
very nice aap and all the products in this app is so good,5.0,A Google user,2026-08-19 20:07:33,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d79cfe69-1c55-44d0-9c68-066f3483d3a8
"i loved the experience, reasonable price and great quality.also the delivery is also very fast",5.0,A Google user,2026-08-19 20:05:33,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=68ea0347-c57d-4e4c-bb24-3f90062f3433
"one of the worst online shopping apps I have ever seen. i ordered something on this aap everything was going right before, I was waiting 4 to 5 days and suddenly one day before the delivery date my order got cancelled.",1.0,A Google user,2026-08-19 20:02:17,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=bcebe587-5bd8-4125-895a-b933d30b5be2
fraud Myntra replacing order issue and fraud labelling myntra hot replacement order wrong labelling Myntra helpline is not helpful,1.0,A Google user,2026-08-19 19:49:38,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3913360f-d99f-4f9c-9121-8a295dbbdb7c
The prices are expensive but the quality is great and I would love to shop here,4.0,A Google user,2026-08-19 19:48:49,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7be12f85-3049-4cba-9bde-066ce1b627a4
best for online shopping,5.0,A Google user,2026-08-19 19:48:37,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=60c1692a-9017-4a95-bf74-68d3a854ed3e
"trending clothes options, best app ever to buy clothes because clothes describe your value,",5.0,A Google user,2026-08-19 19:48:36,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0b66e27e-48ea-43bb-ac85-8bc5f45460b5
"when we return the order if we are disappointed, whole amount is not refunded. wheras they split some amount in my encash which we did not receive. It is really disappointing due to which I am discontinuing this application for shopping.",1.0,A Google user,2026-08-19 19:48:27,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=eff9ea4d-d975-465c-9880-59c554cef9be
app is not opening always even after numerios tried.why all the time site maintaince showing me . Fix the problem otherwise i cancel all my orders & uninstall this app . This is so irritating..,1.0,A Google user,2026-08-19 19:37:45,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=13d7b01c-c50e-4568-8e72-85b58d0a21d5
such a nice and easy shopping app,5.0,A Google user,2026-08-19 19:36:01,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7f4294d9-92c5-4e7e-be47-04e365229900
The no way to confirm when the out for delivery order will reach as agent wont pick up and tgere is no help line number to call and get help myntra wants customers to email most other online big shopping sites have a helip lihe to call and speak to in myntra its so difficulty to get help if asked help PMO will respond but myntra is like deaf ears hope less,2.0,A Google user,2026-08-19 19:35:48,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f41fe27a-534c-4486-a760-0cf814101d62
The Shopping Experoence is Great Return And Replacment Polocy is Helpful even Customer Care Service People are Great and Helpful,5.0,A Google user,2026-08-19 19:34:06,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=461426c7-2335-4f96-87e9-e5af2a5b913c
very nice app helpfull,5.0,A Google user,2026-08-19 19:33:08,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=acf823d2-8cb8-45de-965e-e9a572f64f9b
Excellent in style quality size . Go for it. best app for good quality,5.0,A Google user,2026-08-19 19:26:21,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b5ed3951-d29a-405f-a957-3f92cd31ef53
app is good with good rates but the platform fees is too high,5.0,A Google user,2026-08-19 19:16:14,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4eccf293-a114-404c-9167-b939a60f50bb
"​""Extremely disappointed with Myntra's terrible service and policies. I ordered an iron, but they refused to process either a return or an exchange, completely forcing the item on me. To make matters worse, I ordered a pair of trousers from a different account, and the exact same thing happened—they forced me to keep it and refused to take it back. Myntra has become the worst and most unreliable shopping app. I strongly advise everyone to avoid buying anything from here.""",1.0,A Google user,2026-08-19 19:11:46,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1cc42b94-d16d-43cf-a9e4-219fe7e4eb22
found it best among all other shopping apps.,5.0,A Google user,2026-08-19 19:10:34,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a6ac663b-036a-4477-b817-c5f4b0b1e29a
myntra is fraud now a days they are not refunding our money and not even respond calls or messages or e-mail. instead of correct bank details they are showing incorrect and not refunding money.,1.0,A Google user,2026-08-19 19:05:45,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=89f1ab8f-a181-4893-9184-3258805ed880
Good quality products,5.0,A Google user,2026-08-19 18:57:56,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0ce25428-3562-4715-9919-7d913577a2a7
i have purchase many products on this app all product was awesome I suggest other people for purchase items from myntra app. authentic brands original products and the quality is very good of all products.,5.0,A Google user,2026-08-19 18:53:10,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=59629c47-04f5-4467-b472-603957a1e8d0
value for money products.,5.0,A Google user,2026-08-19 18:51:48,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ce28305b-45b7-44e5-b015-02e80a57ada8
the delivery system is very amazing as ingot the exchange delivered in time .So did the myntra responded to my concerns,5.0,A Google user,2026-08-19 18:41:20,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=9a62baca-4616-4db1-8dcb-7633a709ec11
fascinating experience,5.0,A Google user,2026-08-19 18:31:15,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=53f62c17-35b1-4510-bd3f-8bd10b53575c
Overall Good Experience,5.0,A Google user,2026-08-19 18:27:26,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=df845034-e8a4-41b7-80ef-5b45defba255
I lovethis app sooo much gives reasonable prices i ordered a pack of aqualogica body mist on its original website and on purple it costs 1000 and I bought it just for 699,5.0,A Google user,2026-08-19 18:23:29,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=dd9efba1-3987-45b9-8c00-9575a2cca41f
extremely poor grievance redressal mechanism there is no contact with the customer care team - its impossible to access people there - i am done with talking to bots no one picks up the customer care no. extremely poor performance - very unsatisfied,1.0,A Google user,2026-08-19 18:22:39,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=2683e562-bec5-4dad-94ab-e9308f511862
easy delivery process.good app,5.0,A Google user,2026-08-19 18:20:59,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=64c896c4-ba0b-4714-b4b0-90314fbab73b
awesome offers,5.0,A Google user,2026-08-19 18:16:19,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1b97f940-c7bf-4fbe-83bf-0b7f1df025ee
"Your filter is not working in the mobile App. Once you select the filters, there is no provision to apply the filters.",4.0,A Google user,2026-08-19 18:09:27,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d23130cc-5c33-4046-9aea-5980defbbb17
very nice app,5.0,A Google user,2026-08-19 18:04:07,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=0e51a138-5622-4e14-83ff-623e5f662902
very good app,5.0,A Google user,2026-08-19 18:02:07,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=f235077c-736d-4b51-b31a-6f0d144619e3
this app is very nice,5.0,A Google user,2026-08-19 18:01:34,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b9c3036b-398c-4528-9d0f-1b2c011c7730
"Very disappointed.Myntra deactivated my account without any reason and I complained it by calls, emails but no response.Now I am going to file a complaint with the consumer forum.",1.0,A Google user,2026-08-19 18:00:42,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ab6dcd58-dd3f-4880-9345-6df5fc03e5b3
my experience with myntra is mind blowing very nice products at reasonable price n quality is also top notch. I always shop with myntra only I trust it. happy shopping,5.0,A Google user,2026-08-19 18:00:39,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=1d74481f-f49a-4fdd-b9c3-031b756aa906
